t,t_sec,p_base_x,p_base_y,p_base_z,q_base_x,q_base_y,q_base_z,q_base_w,v_base_x,v_base_y,v_base_z,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_pos_7,joint_pos_8,joint_pos_9,joint_pos_10,joint_pos_11
1.768000000000000000e+03,8.839999999999999858e+00,-1.016190748348664519e+00,-1.678898657504851677e+00,6.358923099435059845e-01,2.479453996627749898e-03,4.861786271666270094e-03,-4.961793479027173936e-01,8.708115560148743661e-01,5.520359023118830422e-01,-1.078599137276447850e+00,-1.057298037534685625e-01,-1.200930000000000053e-01,8.718909999999999716e-01,-1.277090000000000058e+00,6.278999999999999859e-02,2.651430000000000176e-01,-1.388300000000000090e+00,-1.034550000000000053e-01,3.387740000000000196e-01,-1.426849999999999952e+00,3.694830000000000336e-02,8.462709999999999955e-01,-1.221100000000000074e+00
1.769000000000000000e+03,8.845000000000000639e+00,-1.013410763270710113e+00,-1.684318588748508150e+00,6.353609956239184564e-01,2.573643132582863115e-03,4.942277753275520213e-03,-4.955282022365126715e-01,8.711815236057124379e-01,5.599611199986763710e-01,-1.089373364602550076e+00,-1.067964170847819222e-01,-1.201369999999999938e-01,8.769799999999999818e-01,-1.275709999999999900e+00,6.177219999999999933e-02,2.510270000000000001e-01,-1.368090000000000028e+00,-1.031450000000000006e-01,3.254549999999999943e-01,-1.415499999999999980e+00,3.774480000000000196e-02,8.518459999999999921e-01,-1.219740000000000046e+00
1.770000000000000000e+03,8.849999999999999645e+00,-1.010600624139680326e+00,-1.689796313715825171e+00,6.348149206415625301e-01,2.646091063733255373e-03,5.000541053001201358e-03,-4.948601825643413887e-01,8.715606051995072878e-01,5.640978449096499814e-01,-1.101716947104058653e+00,-1.116339745609923884e-01,-1.202259999999999995e-01,8.801660000000000039e-01,-1.274790000000000090e+00,6.110850000000000309e-02,2.430180000000000118e-01,-1.355979999999999963e+00,-1.031900000000000039e-01,3.168699999999999850e-01,-1.403410000000000046e+00,3.827579999999999871e-02,8.556519999999999682e-01,-1.218890000000000029e+00
1.771000000000000000e+03,8.855000000000000426e+00,-1.007772137543386126e+00,-1.695333160720854604e+00,6.342328549652130887e-01,2.835084346813463232e-03,4.990187864301632095e-03,-4.942194985221594616e-01,8.719235308411029672e-01,5.672981569880871655e-01,-1.113023195988633862e+00,-1.211927858653119028e-01,-1.204469999999999985e-01,8.972459999999999880e-01,-1.269360000000000044e+00,5.752430000000000043e-02,2.073089999999999933e-01,-1.298280000000000101e+00,-1.027030000000000026e-01,2.810280000000000000e-01,-1.349779999999999980e+00,4.039969999999999672e-02,8.733959999999999502e-01,-1.213629999999999987e+00
1.772000000000000000e+03,8.859999999999999432e+00,-1.004918941548014644e+00,-1.700927709325306125e+00,6.336262338617437706e-01,3.105150507902574696e-03,5.042577227957960144e-03,-4.935870387474092791e-01,8.722804948340138198e-01,5.739815862232428012e-01,-1.124798910789641226e+00,-1.214564772388233710e-01,-1.208449999999999941e-01,9.074229999999999796e-01,-1.265689999999999982e+00,5.473660000000000331e-02,1.920429999999999915e-01,-1.268529999999999935e+00,-1.022600000000000037e-01,2.658059999999999867e-01,-1.321530000000000094e+00,4.168299999999999783e-02,8.836610000000000298e-01,-1.209510000000000085e+00
1.773000000000000000e+03,8.865000000000000213e+00,-1.002029433707992245e+00,-1.706584695522445738e+00,6.329884797473447344e-01,3.390394336125875097e-03,5.014949939955158295e-03,-4.929761402081310750e-01,8.726249920331892174e-01,5.818225418848664843e-01,-1.137996647206729328e+00,-1.336457613396649369e-01,-1.213759999999999978e-01,9.140610000000000124e-01,-1.263190000000000035e+00,5.323209999999999747e-02,1.840779999999999916e-01,-1.250599999999999934e+00,-1.021279999999999966e-01,2.575760000000000272e-01,-1.305180000000000007e+00,4.230249999999999982e-02,8.902099999999999458e-01,-1.206479999999999997e+00
1.774000000000000000e+03,8.870000000000000995e+00,-9.990978482532858473e-01,-1.712307179893412412e+00,6.323114956190027947e-01,3.780427891239139179e-03,4.977644350082595544e-03,-4.923568848399512143e-01,8.729731527398008062e-01,5.908112213196118345e-01,-1.150999890327053299e+00,-1.371485960262399939e-01,-1.223940000000000028e-01,9.238840000000000385e-01,-1.259880000000000111e+00,5.070990000000000220e-02,1.764670000000000127e-01,-1.227570000000000050e+00,-1.012429999999999997e-01,2.491240000000000121e-01,-1.284669999999999979e+00,4.340870000000000145e-02,8.999009999999999510e-01,-1.201780000000000070e+00
1.775000000000000000e+03,8.875000000000000000e+00,-9.961293203695764653e-01,-1.718091535311650597e+00,6.316107137031726770e-01,4.120078831925175558e-03,5.026223786252375508e-03,-4.917510579289259831e-01,8.733127475782869187e-01,5.966007838855588163e-01,-1.162745556207203101e+00,-1.431651728789567202e-01,-1.230129999999999973e-01,9.304329999999999545e-01,-1.257849999999999913e+00,4.902839999999999976e-02,1.744310000000000027e-01,-1.215230000000000032e+00,-1.008440000000000031e-01,2.460710000000000119e-01,-1.273640000000000105e+00,4.407239999999999769e-02,9.059190000000000298e-01,-1.198450000000000015e+00
1.776000000000000000e+03,8.880000000000000782e+00,-9.931217873745297187e-01,-1.723936945606084237e+00,6.308773566363091723e-01,4.487980095327829752e-03,5.065120507915340207e-03,-4.911302272989890305e-01,8.736600016334917784e-01,6.064132754553802629e-01,-1.175421028478488061e+00,-1.501785921597123263e-01,-1.235890000000000044e-01,9.372920000000000140e-01,-1.255819999999999936e+00,4.747969999999999968e-02,1.741219999999999990e-01,-1.205209999999999892e+00,-1.003129999999999994e-01,2.452300000000000035e-01,-1.264869999999999939e+00,4.451490000000000308e-02,9.119810000000000416e-01,-1.195000000000000062e+00
1.777000000000000000e+03,8.884999999999999787e+00,-9.900594145464344242e-01,-1.729846402323041987e+00,6.301134276806983348e-01,4.779742892094557966e-03,5.108364140892502313e-03,-4.905643350736904051e-01,8.739760796838107471e-01,6.185370254331177264e-01,-1.188363095171208750e+00,-1.553937330407478279e-01,-1.243409999999999932e-01,9.472920000000000229e-01,-1.252660000000000107e+00,4.531140000000000168e-02,1.773959999999999981e-01,-1.194520000000000026e+00,-9.920729999999999826e-02,2.477530000000000010e-01,-1.255460000000000020e+00,4.557689999999999658e-02,9.210080000000000489e-01,-1.189159999999999995e+00
1.778000000000000000e+03,8.890000000000000568e+00,-9.869516778471805196e-01,-1.735818180012581369e+00,6.293141468018481621e-01,5.074386082712160212e-03,5.233013586924771705e-03,-4.899785122070093313e-01,8.743022473848351961e-01,6.245597801350561973e-01,-1.200350913153930499e+00,-1.643198077263166579e-01,-1.247830000000000050e-01,9.577790000000000470e-01,-1.248930000000000096e+00,4.393969999999999820e-02,1.842550000000000021e-01,-1.188909999999999911e+00,-9.836649999999999561e-02,2.535049999999999804e-01,-1.250410000000000021e+00,4.668320000000000108e-02,9.301679999999999948e-01,-1.182700000000000085e+00
1.779000000000000000e+03,8.894999999999999574e+00,-9.838035250068041249e-01,-1.741842982458895239e+00,6.284759808434112749e-01,5.464226299130675070e-03,5.393273460282422931e-03,-4.894216243226633400e-01,8.746107845835114913e-01,6.347025099430517736e-01,-1.209573864661660725e+00,-1.709476696891628900e-01,-1.251369999999999982e-01,9.654340000000000144e-01,-1.245859999999999967e+00,4.367420000000000330e-02,1.878390000000000060e-01,-1.186600000000000099e+00,-9.801250000000000240e-02,2.564259999999999873e-01,-1.248410000000000020e+00,4.805489999999999762e-02,9.372030000000000083e-01,-1.177740000000000009e+00
1.780000000000000000e+03,8.900000000000000355e+00,-9.806309110514722649e-01,-1.747905097283563913e+00,6.275998624726321085e-01,5.872299591283770305e-03,5.683474258333919352e-03,-4.888297232706667050e-01,8.749372616919877110e-01,6.343450108264885312e-01,-1.215278900969922971e+00,-1.795006189505704286e-01,-1.258900000000000019e-01,9.756120000000000347e-01,-1.240499999999999936e+00,4.212550000000000322e-02,1.966449999999999865e-01,-1.183400000000000007e+00,-9.668499999999999317e-02,2.635939999999999950e-01,-1.245509999999999895e+00,5.040010000000000323e-02,9.458760000000000501e-01,-1.169699999999999962e+00
1.781000000000000000e+03,8.904999999999999361e+00,-9.774848592799796343e-01,-1.753997441508849287e+00,6.266622188996852083e-01,6.482434560381325137e-03,5.976037088945206251e-03,-4.882673282473332654e-01,8.752449812602058898e-01,6.240765386488356103e-01,-1.221668437022948694e+00,-1.955584180157373397e-01,-1.261990000000000056e-01,9.818069999999999853e-01,-1.237060000000000048e+00,4.124049999999999938e-02,2.053169999999999995e-01,-1.181759999999999922e+00,-9.628680000000000572e-02,2.685939999999999994e-01,-1.242960000000000065e+00,5.115240000000000065e-02,9.500359999999999916e-01,-1.163980000000000015e+00
1.782000000000000000e+03,8.910000000000000142e+00,-9.743123210485731267e-01,-1.760058377161313192e+00,6.256876994190122554e-01,6.923577772987962904e-03,6.309569709109585402e-03,-4.875702126434071637e-01,8.756277960274304606e-01,6.449348708633581007e-01,-1.202709566863544577e+00,-1.942463652007366537e-01,-1.262880000000000114e-01,9.879569999999999741e-01,-1.233840000000000048e+00,3.955899999999999694e-02,2.173090000000000022e-01,-1.182760000000000034e+00,-9.464960000000000040e-02,2.724880000000000080e-01,-1.239570000000000061e+00,5.199310000000000043e-02,9.540619999999999656e-01,-1.157999999999999918e+00
1.783000000000000000e+03,8.915000000000000924e+00,-9.710682952060119000e-01,-1.766007653745211625e+00,6.247870922590336162e-01,6.827969878783662731e-03,6.683533424822406602e-03,-4.869501562482045909e-01,8.759707475539512123e-01,6.526788223193396021e-01,-1.177001840206119088e+00,-1.659965716731198748e-01,-1.269959999999999978e-01,9.971609999999999641e-01,-1.229500000000000037e+00,3.632880000000000137e-02,2.393450000000000022e-01,-1.191119999999999957e+00,-9.088839999999999419e-02,2.822669999999999901e-01,-1.233510000000000106e+00,5.265679999999999666e-02,9.592840000000000256e-01,-1.148490000000000011e+00
1.784000000000000000e+03,8.919999999999999929e+00,-9.678512856114810381e-01,-1.771830224985097679e+00,6.240747642748035728e-01,6.183498483888993924e-03,7.044045083624195756e-03,-4.863283007521224666e-01,8.763181075927839458e-01,6.341389958454091147e-01,-1.152018725316398262e+00,-1.189339632676602310e-01,-1.250489999999999935e-01,1.005079999999999973e+00,-1.227430000000000021e+00,3.668280000000000152e-02,2.670449999999999768e-01,-1.203070000000000084e+00,-9.283529999999999560e-02,3.036840000000000095e-01,-1.231219999999999981e+00,5.309930000000000205e-02,9.613190000000000346e-01,-1.140370000000000106e+00
1.785000000000000000e+03,8.925000000000000711e+00,-9.646781751163805430e-01,-1.777566114729905999e+00,6.236415526381429153e-01,5.375000847895773995e-03,7.424385333731079589e-03,-4.855166273426138601e-01,8.767702598025550742e-01,6.351293678878289217e-01,-1.142317164081801506e+00,-5.435259404806230821e-02,-1.182350000000000068e-01,1.014150000000000107e+00,-1.228010000000000046e+00,4.017849999999999894e-02,2.779750000000000276e-01,-1.212139999999999995e+00,-9.464960000000000040e-02,3.169150000000000023e-01,-1.232390000000000096e+00,5.097539999999999710e-02,9.688419999999999810e-01,-1.136470000000000091e+00
1.786000000000000000e+03,8.929999999999999716e+00,-9.614501201809260156e-01,-1.783221748661060646e+00,6.234589668489185499e-01,4.510318357065534398e-03,7.706409506492847665e-03,-4.847386467250817121e-01,8.772030601200944133e-01,6.561044931334760744e-01,-1.119912717776848199e+00,-1.869092029029377836e-02,-1.154909999999999964e-01,1.026990000000000069e+00,-1.233619999999999939e+00,4.509019999999999695e-02,2.923999999999999932e-01,-1.226150000000000073e+00,-9.482659999999999700e-02,3.339949999999999863e-01,-1.236459999999999892e+00,5.424980000000000080e-02,9.838419999999999943e-01,-1.137369999999999992e+00
1.787000000000000000e+03,8.935000000000000497e+00,-9.582775439897822656e-01,-1.788759066688061505e+00,6.234678893490853691e-01,4.289332671622327064e-03,7.329910096804294860e-03,-4.840412553870427903e-01,8.775924071906193724e-01,6.129125116273093088e-01,-1.095014845056383912e+00,2.225355578631038611e-02,-1.162429999999999991e-01,1.032610000000000028e+00,-1.239819999999999922e+00,4.792210000000000220e-02,3.029760000000000231e-01,-1.234979999999999967e+00,-9.615400000000000336e-02,3.433760000000000145e-01,-1.241679999999999895e+00,5.588710000000000205e-02,9.919839999999999769e-01,-1.141669999999999963e+00
1.788000000000000000e+03,8.939999999999999503e+00,-9.552414758727799660e-01,-1.794157315303607669e+00,6.236433598868500461e-01,4.283269136822326177e-03,6.768819656993352654e-03,-4.832809202407435945e-01,8.780158796111252606e-01,6.014934965440907888e-01,-1.064281142362114130e+00,4.792997097532861184e-02,-1.160220000000000001e-01,1.040920000000000067e+00,-1.247149999999999981e+00,4.951509999999999939e-02,3.164279999999999871e-01,-1.242939999999999934e+00,-9.597700000000000675e-02,3.528890000000000082e-01,-1.248329999999999940e+00,5.579850000000000088e-02,1.001100000000000101e+00,-1.148970000000000047e+00
1.789000000000000000e+03,8.945000000000000284e+00,-9.522343127755569236e-01,-1.799407821253209860e+00,6.239479958783962221e-01,4.347008829609707616e-03,6.304040104293901110e-03,-4.824918833883776181e-01,8.784528678813794400e-01,6.013520916460746157e-01,-1.035917187355836155e+00,7.392283316559505879e-02,-1.136329999999999979e-01,1.056589999999999918e+00,-1.261430000000000051e+00,4.876289999999999791e-02,3.358530000000000126e-01,-1.252690000000000081e+00,-9.376460000000000350e-02,3.679780000000000273e-01,-1.259009999999999962e+00,5.482510000000000161e-02,1.016809999999999992e+00,-1.166220000000000034e+00
1.790000000000000000e+03,8.950000000000001066e+00,-9.492558108389884675e-01,-1.804522806004312585e+00,6.243863307327826018e-01,4.618773796340073373e-03,5.893552844575081565e-03,-4.818843382719946167e-01,8.787877522608821268e-01,5.900300736757022602e-01,-1.010080445792212345e+00,1.014095948411672665e-01,-1.132790000000000047e-01,1.069770000000000110e+00,-1.280909999999999993e+00,4.721419999999999784e-02,3.525800000000000045e-01,-1.260410000000000030e+00,-9.380879999999999774e-02,3.847929999999999962e-01,-1.268480000000000052e+00,5.531180000000000124e-02,1.033490000000000020e+00,-1.190560000000000063e+00
1.791000000000000000e+03,8.955000000000000071e+00,-9.462788498381746738e-01,-1.809515661314902379e+00,6.249374616920394532e-01,4.724313587043112855e-03,5.558314323132839893e-03,-4.813091328713786088e-01,8.791045447782097622e-01,6.007415067030569267e-01,-9.870578801979174033e-01,1.190435158351350331e-01,-1.123939999999999939e-01,1.077779999999999960e+00,-1.297190000000000065e+00,4.646190000000000042e-02,3.617389999999999772e-01,-1.264289999999999914e+00,-9.398579999999999435e-02,3.947490000000000165e-01,-1.273360000000000047e+00,5.535609999999999836e-02,1.044689999999999896e+00,-1.210110000000000019e+00
1.792000000000000000e+03,8.960000000000000853e+00,-9.432771823745765838e-01,-1.814392011240311575e+00,6.255797929886044439e-01,4.534470660151719394e-03,5.190044083248184816e-03,-4.807574254067169539e-01,8.794096292210111798e-01,5.999151638327185898e-01,-9.634745371083350829e-01,1.378862474253678971e-01,-1.101810000000000012e-01,1.091239999999999988e+00,-1.326240000000000085e+00,4.650619999999999754e-02,3.749259999999999815e-01,-1.269609999999999905e+00,-9.451679999999999804e-02,4.096609999999999974e-01,-1.279249999999999998e+00,5.531180000000000124e-02,1.062959999999999905e+00,-1.245780000000000109e+00
1.793000000000000000e+03,8.964999999999999858e+00,-9.402950462573677060e-01,-1.819150343302356143e+00,6.262770284143559518e-01,4.172150852703234748e-03,4.851601696025111335e-03,-4.802215386646749296e-01,8.797061014639280252e-01,5.929322390068935134e-01,-9.398513935963629384e-01,1.410038599131081816e-01,-1.088090000000000029e-01,1.100840000000000041e+00,-1.347329999999999917e+00,4.655039999999999872e-02,3.844389999999999752e-01,-1.272499999999999964e+00,-9.460530000000000328e-02,4.197060000000000235e-01,-1.282100000000000017e+00,5.557730000000000309e-02,1.075930000000000053e+00,-1.272529999999999939e+00
1.794000000000000000e+03,8.970000000000000639e+00,-9.373490213124630044e-01,-1.823805809660649535e+00,6.269798493125221528e-01,3.652751986453721313e-03,4.638061654278685664e-03,-4.796997298898473816e-01,8.799942107552238824e-01,5.854751760445219277e-01,-9.223276934532321780e-01,1.401214001393401021e-01,-1.076590000000000047e-01,1.111459999999999892e+00,-1.370000000000000107e+00,4.663889999999999703e-02,3.935989999999999767e-01,-1.274550000000000072e+00,-9.438409999999999855e-02,4.289100000000000135e-01,-1.284259999999999957e+00,5.571009999999999851e-02,1.089110000000000023e+00,-1.301749999999999963e+00
1.795000000000000000e+03,8.974999999999999645e+00,-9.344369429922113612e-01,-1.828381543748356375e+00,6.277006587434902363e-01,3.163720212406500448e-03,4.317715374062266152e-03,-4.792826981173433087e-01,8.802249368915942007e-01,5.793529086395314831e-01,-9.079558306668671364e-01,1.481994911475841559e-01,-1.074819999999999942e-01,1.127119999999999900e+00,-1.406970000000000054e+00,4.699289999999999717e-02,4.073160000000000114e-01,-1.276399999999999979e+00,-9.372030000000000638e-02,4.422289999999999832e-01,-1.287109999999999976e+00,5.557730000000000309e-02,1.107739999999999947e+00,-1.348459999999999992e+00
1.796000000000000000e+03,8.980000000000000426e+00,-9.315693156147083487e-01,-1.832897054641187129e+00,6.284641569139680639e-01,2.854254243106203650e-03,3.828473000984084114e-03,-4.789528026612759337e-01,8.804078060093462055e-01,5.676913208993177307e-01,-8.982402108183744627e-01,1.571970468364618234e-01,-1.069950000000000068e-01,1.139469999999999983e+00,-1.447920000000000096e+00,4.747969999999999968e-02,4.197060000000000235e-01,-1.277279999999999971e+00,-9.354329999999999590e-02,4.550609999999999933e-01,-1.290189999999999948e+00,5.495780000000000109e-02,1.126190000000000024e+00,-1.398560000000000025e+00
1.797000000000000000e+03,8.984999999999999432e+00,-9.287479403890037677e-01,-1.837360029671893935e+00,6.292816971344671328e-01,2.606812353091797138e-03,3.343605384863589276e-03,-4.786769994899127134e-01,8.805605322882722463e-01,5.608512112129891980e-01,-8.869412900355453377e-01,1.698166503034234942e-01,-1.069510000000000044e-01,1.147170000000000023e+00,-1.476669999999999927e+00,4.716990000000000072e-02,4.278040000000000176e-01,-1.277640000000000109e+00,-9.270259999999999612e-02,4.638229999999999853e-01,-1.292489999999999917e+00,5.486930000000000279e-02,1.138179999999999970e+00,-1.433219999999999938e+00
1.798000000000000000e+03,8.990000000000000213e+00,-9.259656860168063996e-01,-1.841763859380023405e+00,6.301388840635144817e-01,2.473080915242364865e-03,2.933372910973796027e-03,-4.784025908532752447e-01,8.807114943561885623e-01,5.520440441439039558e-01,-8.745860551740212152e-01,1.730559605643975651e-01,-1.071280000000000010e-01,1.160570000000000102e+00,-1.519479999999999942e+00,4.681590000000000057e-02,4.392199999999999993e-01,-1.278359999999999941e+00,-9.190610000000000446e-02,4.763009999999999744e-01,-1.295970000000000066e+00,5.513479999999999770e-02,1.154029999999999889e+00,-1.484930000000000083e+00
1.799000000000000000e+03,8.995000000000000995e+00,-9.232145803758309288e-01,-1.846107695653171232e+00,6.310056852399489324e-01,2.301638123899319571e-03,2.576917275611576279e-03,-4.781410044362789380e-01,8.808551174103790293e-01,5.483931926051359707e-01,-8.629435113962280468e-01,1.736629852011412900e-01,-1.072160000000000057e-01,1.168320000000000025e+00,-1.547709999999999919e+00,4.668320000000000108e-02,4.462999999999999745e-01,-1.278780000000000028e+00,-9.172909999999999398e-02,4.843100000000000183e-01,-1.297860000000000014e+00,5.544459999999999666e-02,1.163319999999999910e+00,-1.518909999999999982e+00
1.800000000000000000e+03,9.000000000000000000e+00,-9.204773109765849171e-01,-1.850398577194908967e+00,6.318876857138699954e-01,2.111605909689988608e-03,2.289756037477613457e-03,-4.779514258271899130e-01,8.809592662090638404e-01,5.465109139009640682e-01,-8.534037155975756628e-01,1.791361388046943670e-01,-1.073049999999999976e-01,1.177119999999999944e+00,-1.590570000000000039e+00,4.677169999999999939e-02,4.566990000000000216e-01,-1.279050000000000020e+00,-9.172909999999999398e-02,4.956380000000000230e-01,-1.299560000000000048e+00,5.601980000000000154e-02,1.175270000000000037e+00,-1.567190000000000083e+00
1.801000000000000000e+03,9.005000000000000782e+00,-9.177518084455748015e-01,-1.854639681537701090e+00,6.327899728722991002e-01,1.982069985476951710e-03,2.039894574255162948e-03,-4.778654219163234185e-01,8.810068358404025135e-01,5.436870212596740526e-01,-8.430340978674853991e-01,1.817777729576108003e-01,-1.071720000000000034e-01,1.181899999999999951e+00,-1.618400000000000061e+00,4.686019999999999769e-02,4.636899999999999911e-01,-1.278969999999999940e+00,-9.186189999999999634e-02,5.028949999999999809e-01,-1.299860000000000015e+00,5.619679999999999814e-02,1.181499999999999995e+00,-1.596770000000000023e+00
1.802000000000000000e+03,9.009999999999999787e+00,-9.150492774522852590e-01,-1.858833320803253919e+00,6.336991135785275953e-01,1.857503278985929126e-03,1.848756519849506551e-03,-4.777631013957493455e-01,8.810630208774505867e-01,5.373232456379941624e-01,-8.344185692555156075e-01,1.818777066112999830e-01,-1.070389999999999953e-01,1.187300000000000022e+00,-1.658900000000000041e+00,4.703720000000000123e-02,4.739559999999999884e-01,-1.278610000000000024e+00,-9.199459999999999582e-02,5.136030000000000317e-01,-1.299500000000000099e+00,5.628530000000000338e-02,1.187079999999999913e+00,-1.637569999999999970e+00
1.803000000000000000e+03,9.015000000000000568e+00,-9.123705829606546525e-01,-1.862986336982568325e+00,6.346118139953265125e-01,1.755731032759388476e-03,1.672913770209147159e-03,-4.776945029676539223e-01,8.811007755271977882e-01,5.341525565147224874e-01,-8.267850754729698659e-01,1.832019103765152868e-01,-1.071280000000000010e-01,1.189200000000000035e+00,-1.684209999999999985e+00,4.686019999999999769e-02,4.805929999999999924e-01,-1.278250000000000108e+00,-9.177340000000000497e-02,5.199310000000000320e-01,-1.299279999999999990e+00,5.632949999999999763e-02,1.188719999999999999e+00,-1.661759999999999904e+00
1.804000000000000000e+03,9.019999999999999574e+00,-9.097026985468935623e-01,-1.867108168644422639e+00,6.355201623303320391e-01,1.600983498492012909e-03,1.551950154551162741e-03,-4.776597915517850623e-01,8.811201097860301701e-01,5.330006352948883919e-01,-8.219446343630992802e-01,1.801371024492667006e-01,-1.072609999999999952e-01,1.190180000000000016e+00,-1.719330000000000025e+00,4.681590000000000057e-02,4.893100000000000227e-01,-1.277479999999999949e+00,-9.150790000000000313e-02,5.278960000000000319e-01,-1.299609999999999932e+00,5.655079999999999829e-02,1.188190000000000079e+00,-1.693750000000000089e+00
1.805000000000000000e+03,9.025000000000000355e+00,-9.070477312683336013e-01,-1.871204930188928417e+00,6.364120963075811099e-01,1.648497333081895251e-03,1.532287255904791080e-03,-4.776923815106611793e-01,8.811023886195441523e-01,5.289857263372047536e-01,-8.167604309812077634e-01,1.766364945021452193e-01,-1.073049999999999976e-01,1.189689999999999914e+00,-1.740250000000000075e+00,4.681590000000000057e-02,4.948420000000000041e-01,-1.276699999999999946e+00,-9.159639999999999449e-02,5.328960000000000363e-01,-1.299639999999999906e+00,5.659499999999999947e-02,1.186020000000000074e+00,-1.712239999999999984e+00
1.806000000000000000e+03,9.029999999999999361e+00,-9.044074853649500811e-01,-1.875267926518617623e+00,6.372861516577442709e-01,1.736093893063688073e-03,1.613591168685510812e-03,-4.777007564954704466e-01,8.810975346562236465e-01,5.271131055844988644e-01,-8.084398552729371579e-01,1.729859891711200692e-01,-1.074380000000000057e-01,1.187789999999999901e+00,-1.759349999999999969e+00,4.686019999999999769e-02,5.004610000000000447e-01,-1.275789999999999980e+00,-9.164060000000000261e-02,5.382059999999999622e-01,-1.299330000000000096e+00,5.681630000000000014e-02,1.182390000000000052e+00,-1.728499999999999925e+00
1.807000000000000000e+03,9.035000000000000142e+00,-9.017817233241159913e-01,-1.879292125986070650e+00,6.381376547084763873e-01,1.730188868798048819e-03,1.658446344271525185e-03,-4.777482258436375750e-01,8.810717250811896939e-01,5.231924508891619974e-01,-8.012401012768793906e-01,1.676153294857209985e-01,-1.076150000000000023e-01,1.182479999999999976e+00,-1.784680000000000044e+00,4.694870000000000293e-02,5.089129999999999487e-01,-1.274159999999999959e+00,-9.168479999999999686e-02,5.473660000000000192e-01,-1.298440000000000039e+00,5.748000000000000331e-02,1.175000000000000044e+00,-1.748699999999999921e+00
1.808000000000000000e+03,9.040000000000000924e+00,-8.991662050867422762e-01,-1.883280280974135135e+00,6.389602527744986382e-01,1.847056524374760976e-03,1.774036449534062854e-03,-4.778224886382987924e-01,8.810309906924157497e-01,5.230157005685991400e-01,-7.940241521740776243e-01,1.614242835265738141e-01,-1.075699999999999990e-01,1.174379999999999979e+00,-1.805949999999999944e+00,4.708140000000000241e-02,5.174090000000000078e-01,-1.272310000000000052e+00,-9.181759999999999922e-02,5.565700000000000092e-01,-1.296969999999999956e+00,5.818799999999999667e-02,1.165489999999999915e+00,-1.765859999999999985e+00
1.809000000000000000e+03,9.044999999999999929e+00,-8.965544353173415804e-01,-1.887234252118301203e+00,6.397509867074137047e-01,1.914936492126303796e-03,1.896794277711923377e-03,-4.779519978478943276e-01,8.809603390476729023e-01,5.216935948030979597e-01,-7.875659206239136179e-01,1.548695817242826400e-01,-1.075699999999999990e-01,1.167480000000000073e+00,-1.818060000000000009e+00,4.699289999999999717e-02,5.226300000000000390e-01,-1.271150000000000002e+00,-9.195029999999999870e-02,5.621009999999999618e-01,-1.295739999999999892e+00,5.845349999999999852e-02,1.157699999999999951e+00,-1.775749999999999940e+00
1.810000000000000000e+03,9.050000000000000711e+00,-8.939486864901902141e-01,-1.891149617270924121e+00,6.405090121518904889e-01,1.923066760208921172e-03,1.949287709642613621e-03,-4.780970408001825600e-01,8.808815003744002725e-01,5.206070293118921777e-01,-7.785805388223737689e-01,1.483407119143951847e-01,-1.075699999999999990e-01,1.155259999999999954e+00,-1.833199999999999941e+00,4.716990000000000072e-02,5.305509999999999948e-01,-1.269220000000000015e+00,-9.226009999999999767e-02,5.699330000000000229e-01,-1.293830000000000036e+00,5.880749999999999866e-02,1.144470000000000098e+00,-1.788370000000000015e+00
1.811000000000000000e+03,9.054999999999999716e+00,-8.913461373665896303e-01,-1.895016428101611972e+00,6.412270115397572523e-01,1.820355571325236966e-03,2.081741248222913378e-03,-4.782103205722171291e-01,8.808199237013613070e-01,5.204152509749163658e-01,-7.681434287508999148e-01,1.388589653642567090e-01,-1.076150000000000023e-01,1.145440000000000014e+00,-1.840829999999999966e+00,4.739120000000000138e-02,5.356400000000000050e-01,-1.267980000000000107e+00,-9.230430000000000579e-02,5.751100000000000101e-01,-1.292599999999999971e+00,5.933850000000000235e-02,1.134640000000000093e+00,-1.795709999999999917e+00
1.812000000000000000e+03,9.060000000000000497e+00,-8.887490275106282311e-01,-1.898834317867302390e+00,6.418992954576188126e-01,1.688957207419309204e-03,2.186560301290601995e-03,-4.783912881864922362e-01,8.807216573906617718e-01,5.184313979722163790e-01,-7.590114609998406259e-01,1.300545105384291189e-01,-1.076150000000000023e-01,1.134870000000000045e+00,-1.846540000000000070e+00,4.765670000000000323e-02,5.408610000000000362e-01,-1.266680000000000028e+00,-9.239279999999999715e-02,5.805529999999999857e-01,-1.291469999999999896e+00,6.026770000000000044e-02,1.124200000000000088e+00,-1.801809999999999912e+00
1.813000000000000000e+03,9.064999999999999503e+00,-8.861641354664755443e-01,-1.902605737386982465e+00,6.425297496976632994e-01,1.526518230484892168e-03,2.308152824816375737e-03,-4.786000250168235270e-01,8.806082297245526602e-01,5.155287002763164761e-01,-7.495549519053554821e-01,1.221271031240954152e-01,-1.075259999999999966e-01,1.116460000000000008e+00,-1.851879999999999971e+00,4.814340000000000286e-02,5.484280000000000266e-01,-1.264890000000000070e+00,-9.252559999999999951e-02,5.889600000000000390e-01,-1.289909999999999890e+00,6.177219999999999933e-02,1.106680000000000108e+00,-1.809050000000000047e+00
